invoice_no,vendor,date,amount,label
INV-6425,Gamma Co,2025-01-05,5273.0,0
INV-6280,Omega Inc,2025-03-01,11997.0,0
INV-4506,Omega Inc,2025-02-25,497.0,0
INV-5378,Delta Services,2024-10-26,265.0,0
INV-9353,Omega Inc,2025-05-16,9920.0,0
INV-4754,Beta Traders,2024-10-06,187.0,0
INV-8115,Delta Services,2024-11-06,217.0,0
INV-3302,Omega Inc,2025-01-31,230.0,0
INV-5692,Omega Inc,2024-10-02,410.0,0
INV-7634,Alpha Supplies,2025-03-19,100.0,0
INV-4348,Gamma Co,2025-05-03,11006.0,0
INV-4201,Gamma Co,2025-01-13,424.0,0
INV-7874,Gamma Co,2025-05-17,5028.0,0
INV-8981,Delta Services,2024-09-06,346.0,0
INV-3882,Delta Services,2024-11-02,354.0,0
INV-6991,Omega Inc,2024-12-18,10092.0,0
INV-9916,Beta Traders,2024-12-14,464.0,0
INV-8805,Omega Inc,2025-03-10,5273.0,1
INV-6488,Alpha Supplies,2024-10-20,228.0,0
INV-9859,Delta Services,2025-02-21,443.0,0
INV-1316,Gamma Co,2025-04-06,5049.0,0
INV-6363,Delta Services,2025-08-09,4079.0,0
INV-8591,Delta Services,2025-04-04,7677.0,0
INV-3140,Gamma Co,2025-03-09,1271.0,0
INV-3070,Beta Traders,2025-01-02,5382.0,0
INV-6172,Alpha Supplies,2025-05-28,244.0,0
INV-5063,Omega Inc,2025-07-27,4797.0,0
INV-2623,Gamma Co,2024-11-11,180.0,0
INV-6860,Delta Services,2024-11-11,8338.0,0
INV-2919,Omega Inc,2024-08-16,9972.0,0
INV-6852,Beta Traders,2025-06-27,1196.0,0
INV-9169,Beta Traders,2025-03-09,112.0,0
INV-1619,Beta Traders,2024-10-21,99.0,0
INV-2514,Omega Inc,2025-04-14,5021.0,0
INV-3584,Delta Services,2024-09-11,11375.0,0
INV-2439,Omega Inc,2024-12-07,1414.0,0
INV-8496,Alpha Supplies,2025-05-08,467.0,0
INV-7633,Omega Inc,2024-10-26,5815.0,0
INV-1066,Gamma Co,2024-08-15,4601.0,0
INV-3609,Alpha Supplies,2025-01-01,101.0,0
INV-3609,Delta Services,2024-10-30,4740.0,0
INV-9759,Delta Services,2025-03-20,10646.0,0
INV-3891,Omega Inc,2025-03-15,1198.0,0
INV-4336,Gamma Co,2025-02-09,867.0,0
INV-9329,Gamma Co,2024-11-25,363.0,0
INV-7925,Gamma Co,2025-02-25,480.0,0
INV-8282,Beta Traders,2025-08-02,8413.0,0
INV-1139,Alpha Supplies,2025-08-01,458.0,0
INV-9635,Gamma Co,2025-08-10,221.0,0
INV-6077,Gamma Co,2024-10-26,586.0,0
INV-9869,Delta Services,2025-04-21,3727.0,0
INV-2443,Delta Services,2025-05-21,235.0,0
INV-6443,Gamma Co,2025-08-09,1338.0,0
INV-3186,Omega Inc,2025-06-10,6562.0,0
INV-2502,Beta Traders,2024-09-17,10541.0,0
INV-2807,Alpha Supplies,2024-09-12,11348.0,0
INV-9945,Omega Inc,2025-07-11,10312.0,0
INV-8455,Gamma Co,2025-01-18,5333.0,0
INV-1897,Gamma Co,2025-03-30,9289.0,0
INV-9687,Beta Traders,2025-02-25,10652.0,1
INV-8368,Delta Services,2024-12-30,4389.0,0
INV-4341,Alpha Supplies,2025-08-04,236.0,0
INV-2628,Delta Services,2025-02-23,585.0,0
INV-1950,Beta Traders,2024-09-11,3299.0,0
INV-9885,Delta Services,2025-04-26,11160.0,0
INV-6502,Omega Inc,2025-06-14,1014.0,0
INV-3800,Delta Services,2025-03-16,519.0,0
INV-5544,Gamma Co,2025-01-13,10783.0,1
INV-5704,Alpha Supplies,2024-12-26,658.0,0
INV-4179,Omega Inc,2025-05-24,5382.0,0
INV-8697,Delta Services,2024-09-17,194.0,0
INV-5585,Alpha Supplies,2025-07-19,104.0,0
INV-3235,Delta Services,2024-12-15,1344.0,0
INV-8043,Omega Inc,2025-01-20,935.0,0
INV-3046,Alpha Supplies,2025-03-16,94.0,0
INV-2048,Alpha Supplies,2025-03-30,111.0,0
INV-6315,Alpha Supplies,2025-03-17,975.0,0
INV-6507,Alpha Supplies,2025-04-21,390.0,0
INV-4256,Delta Services,2025-05-27,433.0,0
INV-1506,Beta Traders,2025-05-18,11458.0,0
INV-4246,Alpha Supplies,2025-02-02,5024.0,0
INV-6235,Gamma Co,2025-03-24,191.0,0
INV-7787,Alpha Supplies,2025-05-12,228.0,0
INV-1097,Beta Traders,2025-06-04,8582.0,0
INV-1954,Beta Traders,2025-01-25,126.0,0
INV-4909,Beta Traders,2025-02-12,5210.0,0
INV-2813,Delta Services,2025-03-06,1187.0,0
INV-3559,Beta Traders,2025-05-17,4820.0,0
INV-6854,Gamma Co,2025-03-28,1016.0,0
INV-4585,Alpha Supplies,2025-07-03,10675.0,0
INV-7788,Delta Services,2024-08-31,108.0,1
INV-8732,Gamma Co,2024-10-17,99.0,0
INV-8847,Gamma Co,2025-04-16,5008.0,0
INV-8285,Beta Traders,2024-11-07,9556.0,0
INV-5517,Gamma Co,2025-06-14,1185.0,0
INV-2830,Omega Inc,2025-04-08,1286.0,0
INV-2273,Alpha Supplies,2025-02-17,9023.0,0
INV-4949,Delta Services,2025-03-23,483.0,0
INV-2479,Gamma Co,2025-05-10,203.0,0
INV-3648,Beta Traders,2025-07-12,10088.0,0
INV-2351,Delta Services,2025-04-18,4202.0,0
INV-3670,Delta Services,2025-05-07,188.0,0
INV-9728,Beta Traders,2024-11-29,258.0,0
INV-7332,Alpha Supplies,2025-06-29,1317.0,0
INV-7637,Gamma Co,2024-08-28,11960.0,0
INV-3076,Alpha Supplies,2024-08-29,249.0,0
INV-9834,Delta Services,2024-11-11,1501.0,0
INV-7675,Alpha Supplies,2025-05-20,4151.0,0
INV-2751,Gamma Co,2025-02-17,1096.0,0
INV-4455,Delta Services,2024-11-06,5605.0,1
INV-5986,Beta Traders,2025-05-15,1415.0,1
INV-3776,Gamma Co,2025-03-06,541.0,0
INV-2528,Delta Services,2024-09-17,1160.0,0
INV-7357,Omega Inc,2024-11-23,304.0,0
INV-8840,Omega Inc,2024-12-18,118.0,0
INV-9826,Omega Inc,2024-11-25,55.0,0
INV-8117,Delta Services,2024-11-27,141.0,0
INV-1849,Alpha Supplies,2025-07-31,9339.0,0
INV-8699,Delta Services,2025-04-05,248.0,0
INV-9637,Beta Traders,2025-02-22,652.0,0
INV-7806,Delta Services,2025-05-22,1356.0,0
INV-7304,Beta Traders,2024-12-31,1118.0,0
INV-2981,Omega Inc,2025-05-03,235.0,0
INV-2239,Delta Services,2025-02-19,4345.0,0
INV-8453,Beta Traders,2025-06-26,423.0,0
INV-2286,Alpha Supplies,2025-03-01,5486.0,1
INV-2569,Omega Inc,2025-08-03,8943.0,0
INV-6819,Omega Inc,2024-12-07,100.0,0
INV-6558,Gamma Co,2025-06-12,1002.0,0
INV-7041,Alpha Supplies,2024-09-11,1030.0,0
INV-4244,Beta Traders,2024-11-18,4277.0,0
INV-8898,Beta Traders,2025-07-31,1375.0,0
INV-1417,Gamma Co,2025-03-08,10143.0,0
INV-5167,Alpha Supplies,2024-12-15,6756.0,0
INV-2140,Alpha Supplies,2025-02-06,5481.0,0
INV-8868,Alpha Supplies,2025-05-12,553.0,0
INV-8700,Gamma Co,2024-10-05,1065.0,0
INV-4025,Omega Inc,2025-06-26,5940.0,1
INV-4077,Beta Traders,2024-09-05,11827.0,0
INV-4546,Omega Inc,2025-04-23,4442.0,0
INV-3381,Alpha Supplies,2025-08-05,93.0,0
INV-3421,Delta Services,2024-09-01,9991.0,0
INV-7874,Omega Inc,2024-09-15,5156.0,0
INV-6238,Beta Traders,2025-05-15,4436.0,0
INV-7445,Delta Services,2025-02-23,447.0,0
INV-4699,Beta Traders,2025-03-28,237.0,0
INV-5295,Delta Services,2024-08-30,232.0,0
INV-4956,Omega Inc,2025-07-17,257.0,0
INV-8627,Beta Traders,2025-05-09,76.0,0
INV-3895,Delta Services,2025-01-31,12121.0,0
INV-4915,Omega Inc,2024-09-16,5133.0,0
INV-6270,Gamma Co,2024-08-26,1439.0,0
INV-5386,Gamma Co,2025-07-29,4822.0,0
INV-7182,Delta Services,2024-10-02,307.0,0
INV-5572,Gamma Co,2025-05-24,289.0,0
INV-7818,Gamma Co,2024-11-07,4989.0,0
INV-8126,Delta Services,2025-03-13,11618.0,0
INV-2723,Gamma Co,2024-11-30,134.0,0
INV-4440,Gamma Co,2024-11-14,5016.0,0
INV-9529,Beta Traders,2025-05-22,582.0,0
INV-7779,Gamma Co,2025-07-25,417.0,0
INV-1079,Gamma Co,2025-07-17,120.0,0
INV-3135,Beta Traders,2025-02-21,84.0,0
INV-4093,Alpha Supplies,2025-06-14,537.0,0
INV-5095,Gamma Co,2024-12-18,1238.0,1
INV-7624,Omega Inc,2025-02-24,5201.0,0
INV-6519,Delta Services,2024-12-01,6189.0,0
INV-3314,Beta Traders,2024-12-28,215.0,0
INV-7567,Delta Services,2025-05-14,5389.0,0
INV-3477,Delta Services,2025-05-10,9959.0,0
INV-7020,Omega Inc,2025-06-06,303.0,0
INV-9658,Gamma Co,2024-11-12,114.0,0
INV-5610,Delta Services,2025-07-25,1123.0,0
INV-6018,Omega Inc,2024-09-30,452.0,1
INV-6157,Alpha Supplies,2025-03-05,8743.0,0
INV-9281,Gamma Co,2024-08-30,115.0,0
INV-1586,Gamma Co,2024-09-22,464.0,0
INV-4616,Beta Traders,2025-08-02,8969.0,0
INV-3834,Alpha Supplies,2025-03-14,111.0,0
INV-5850,Gamma Co,2024-08-12,11902.0,0
INV-7495,Delta Services,2025-05-02,1036.0,0
INV-5980,Beta Traders,2025-06-26,4713.0,0
INV-3373,Omega Inc,2024-08-26,529.0,0
INV-8159,Alpha Supplies,2025-01-21,1312.0,0
INV-7827,Alpha Supplies,2025-07-08,5230.0,0
INV-7244,Alpha Supplies,2025-03-28,9885.0,0
INV-1100,Gamma Co,2024-08-24,123.0,0
INV-3384,Omega Inc,2025-05-04,124.0,0
INV-2348,Delta Services,2025-04-03,9803.0,0
INV-6210,Gamma Co,2025-06-25,11155.0,0
INV-3774,Alpha Supplies,2025-04-02,9542.0,0
INV-2923,Alpha Supplies,2024-09-30,1419.0,0
INV-4219,Delta Services,2025-08-05,9596.0,0
INV-1727,Alpha Supplies,2024-10-30,422.0,0
INV-6336,Alpha Supplies,2024-12-09,4854.0,0
INV-7477,Omega Inc,2025-01-08,1100.0,0
INV-2371,Alpha Supplies,2024-09-11,5457.0,0
INV-3061,Delta Services,2025-03-29,119.0,0
INV-9368,Beta Traders,2025-01-25,11256.0,0
INV-8734,Gamma Co,2025-04-11,868.0,0
INV-3481,Delta Services,2025-05-16,1173.0,0
INV-8874,Omega Inc,2025-03-04,546.0,0
INV-7562,Alpha Supplies,2025-05-26,250.0,0
INV-2485,Gamma Co,2025-07-30,404.0,0
INV-6300,Omega Inc,2025-02-27,456.0,0
INV-4174,Gamma Co,2024-12-15,5854.0,0
INV-4338,Gamma Co,2024-12-11,8548.0,0
INV-6349,Gamma Co,2025-04-25,232.0,0
INV-6904,Alpha Supplies,2025-03-25,330.0,0
INV-7271,Gamma Co,2024-08-18,5955.0,0
INV-6999,Gamma Co,2025-05-06,1350.0,0
INV-5312,Beta Traders,2025-01-04,6303.0,0
INV-7261,Delta Services,2025-04-15,107.0,0
INV-1563,Delta Services,2025-05-17,5918.0,0
INV-1394,Gamma Co,2024-09-19,522.0,0
INV-1040,Gamma Co,2025-07-03,441.0,0
INV-5067,Omega Inc,2025-04-23,4796.0,0
INV-7535,Gamma Co,2025-05-10,201.0,0
INV-4516,Alpha Supplies,2025-04-08,621.0,0
INV-9512,Delta Services,2025-04-19,9060.0,0
INV-2127,Beta Traders,2024-09-22,259.0,0
INV-7315,Alpha Supplies,2025-01-14,8829.0,0
INV-3550,Delta Services,2025-07-11,8344.0,1
INV-2269,Beta Traders,2025-03-13,528.0,0
INV-6774,Alpha Supplies,2024-11-18,6375.0,0
INV-6772,Omega Inc,2024-09-26,7098.0,0
INV-8873,Beta Traders,2025-01-02,997.0,0
INV-5635,Alpha Supplies,2025-06-09,498.0,0
INV-7437,Omega Inc,2025-01-08,11160.0,0
INV-7995,Beta Traders,2024-12-14,547.0,0
INV-8863,Beta Traders,2025-06-11,106.0,0
INV-5310,Alpha Supplies,2024-11-02,5349.0,0
INV-8815,Gamma Co,2024-09-08,668.0,0
INV-4871,Alpha Supplies,2024-12-27,322.0,0
INV-8455,Beta Traders,2024-10-13,1223.0,0
INV-2835,Omega Inc,2024-11-09,81.0,0
INV-2681,Delta Services,2025-02-20,4778.0,0
INV-5246,Delta Services,2025-01-20,6068.0,0
INV-5372,Beta Traders,2024-10-11,79.0,0
INV-9911,Beta Traders,2025-05-18,5529.0,0
INV-3877,Alpha Supplies,2024-11-12,90.0,1
INV-9920,Gamma Co,2025-07-27,11485.0,0
INV-7743,Omega Inc,2025-04-20,4313.0,0
INV-3158,Delta Services,2024-11-02,1325.0,0
INV-8398,Omega Inc,2025-03-12,234.0,0
INV-2442,Delta Services,2025-01-19,4471.0,0
INV-4874,Alpha Supplies,2024-12-07,11893.0,0
INV-6001,Beta Traders,2025-06-11,4910.0,0
INV-1279,Delta Services,2024-12-30,10452.0,0
INV-7441,Alpha Supplies,2025-08-10,296.0,0
INV-3611,Omega Inc,2025-04-25,487.0,0
INV-4439,Gamma Co,2024-10-09,8642.0,0
INV-7418,Beta Traders,2024-09-14,9006.0,0
INV-1385,Beta Traders,2024-12-21,445.0,0
INV-2555,Omega Inc,2025-05-15,98.0,0
INV-3388,Delta Services,2025-07-27,12013.0,1
INV-4187,Delta Services,2025-06-30,89.0,0
INV-7507,Alpha Supplies,2024-10-19,11037.0,0
INV-9808,Delta Services,2025-04-21,9890.0,0
INV-6973,Alpha Supplies,2024-09-24,252.0,0
INV-6811,Omega Inc,2024-09-08,85.0,0
INV-7226,Omega Inc,2025-04-18,228.0,0
INV-2652,Delta Services,2024-12-17,392.0,0
INV-5171,Omega Inc,2025-04-03,4212.0,0
INV-8960,Omega Inc,2025-02-27,110.0,0
INV-3360,Delta Services,2024-12-11,4578.0,0
INV-8286,Omega Inc,2025-01-20,110.0,0
INV-8680,Delta Services,2024-09-06,13962.0,0
INV-4925,Omega Inc,2025-05-19,1136.0,0
INV-1360,Alpha Supplies,2025-04-01,10178.0,0
INV-9974,Alpha Supplies,2025-01-27,96.0,0
INV-7373,Alpha Supplies,2025-07-21,618.0,0
INV-8535,Alpha Supplies,2025-07-26,8348.0,0
INV-1129,Alpha Supplies,2025-08-02,1561.0,0
INV-8450,Alpha Supplies,2025-07-01,4574.0,0
INV-5442,Alpha Supplies,2024-10-29,194.0,0
INV-6324,Omega Inc,2024-09-03,124.0,0
INV-6280,Delta Services,2025-02-02,6886.0,0
INV-5377,Omega Inc,2024-10-31,1388.0,0
INV-5061,Delta Services,2024-11-02,261.0,0
INV-6411,Alpha Supplies,2025-06-28,8499.0,0
INV-6620,Omega Inc,2024-09-17,8410.0,0
INV-6549,Delta Services,2024-12-31,4357.0,0
INV-7917,Gamma Co,2025-03-15,5462.0,0
INV-8685,Alpha Supplies,2025-06-22,1151.0,0
INV-6463,Beta Traders,2025-04-17,310.0,0
INV-5977,Alpha Supplies,2025-02-19,9064.0,0
INV-4315,Delta Services,2025-02-08,11386.0,0
INV-9600,Beta Traders,2025-02-23,119.0,1
INV-7226,Delta Services,2024-11-30,104.0,0
INV-7885,Alpha Supplies,2025-01-22,289.0,0
INV-5152,Beta Traders,2024-11-12,221.0,0
INV-5636,Omega Inc,2025-05-03,1517.0,0
INV-4308,Alpha Supplies,2025-08-06,4747.0,1
INV-6179,Alpha Supplies,2024-10-07,376.0,0
INV-7875,Alpha Supplies,2025-04-18,7475.0,0
INV-1780,Alpha Supplies,2025-08-07,12786.0,0
INV-7567,Beta Traders,2025-01-27,9085.0,0
INV-1214,Omega Inc,2024-11-07,5183.0,0
INV-6833,Gamma Co,2025-02-14,6072.0,0
INV-4613,Beta Traders,2025-06-25,274.0,0
INV-5179,Omega Inc,2025-06-28,243.0,0
INV-9900,Gamma Co,2024-08-30,1107.0,0
INV-4110,Omega Inc,2024-09-15,1208.0,0
INV-6817,Alpha Supplies,2024-09-28,107.0,0
INV-4252,Alpha Supplies,2024-12-02,537.0,0
INV-8943,Delta Services,2025-04-13,5745.0,0
INV-4100,Beta Traders,2024-09-15,11984.0,0
INV-9053,Gamma Co,2025-02-21,14200.0,0
INV-8900,Beta Traders,2024-10-06,887.0,0
INV-2113,Omega Inc,2024-12-27,1133.0,0
INV-3649,Gamma Co,2024-11-21,4510.0,1
INV-8165,Beta Traders,2025-04-10,395.0,0
INV-5472,Delta Services,2025-02-15,562.0,0
INV-6276,Beta Traders,2025-07-12,97.0,0
INV-3872,Gamma Co,2024-12-15,5507.0,0
INV-9329,Alpha Supplies,2025-04-12,209.0,0
INV-1063,Delta Services,2024-11-08,233.0,0
INV-9924,Delta Services,2025-03-04,3580.0,0
INV-1332,Alpha Supplies,2024-11-06,7778.0,0
INV-9949,Delta Services,2025-01-18,235.0,0
INV-2752,Beta Traders,2024-12-18,10702.0,0
INV-8814,Beta Traders,2025-01-07,234.0,0
INV-3321,Omega Inc,2025-01-19,416.0,0
INV-5050,Alpha Supplies,2025-06-28,494.0,0
INV-4757,Beta Traders,2024-12-12,492.0,0
INV-5626,Alpha Supplies,2024-10-01,11043.0,0
INV-6854,Delta Services,2024-10-03,707.0,0
INV-7928,Beta Traders,2025-03-29,4476.0,0
INV-1647,Beta Traders,2024-11-07,95.0,0
INV-9290,Beta Traders,2024-12-25,109.0,0
INV-6043,Gamma Co,2025-06-21,542.0,0
INV-7198,Gamma Co,2024-12-05,1154.0,0
INV-5862,Delta Services,2025-07-31,12327.0,0
INV-4232,Beta Traders,2024-12-15,596.0,0
INV-3246,Delta Services,2025-05-08,542.0,0
INV-4946,Omega Inc,2024-12-08,1366.0,0
INV-5696,Gamma Co,2024-12-29,966.0,0
INV-3939,Delta Services,2024-10-01,4267.0,0
INV-8644,Beta Traders,2025-02-08,110.0,0
INV-1180,Omega Inc,2025-06-26,6283.0,0
INV-6328,Beta Traders,2025-07-20,5040.0,1
INV-2603,Alpha Supplies,2024-11-18,5175.0,0
INV-2081,Alpha Supplies,2025-06-22,240.0,0
INV-2997,Beta Traders,2025-04-05,4243.0,0
INV-9997,Alpha Supplies,2024-11-22,5761.0,0
INV-7877,Beta Traders,2025-03-22,6684.0,0
INV-6228,Gamma Co,2024-10-09,514.0,0
INV-7998,Omega Inc,2024-11-28,89.0,0
INV-7360,Gamma Co,2025-07-14,5628.0,0
INV-2840,Delta Services,2025-04-24,74.0,0
INV-3718,Alpha Supplies,2025-01-13,109.0,0
INV-6727,Beta Traders,2024-10-22,4467.0,0
INV-1775,Alpha Supplies,2025-06-24,5907.0,0
INV-5210,Omega Inc,2024-12-16,4029.0,1
INV-3847,Beta Traders,2025-04-02,5413.0,0
INV-8651,Omega Inc,2025-06-29,117.0,0
INV-2673,Delta Services,2025-04-11,5396.0,0
INV-3920,Delta Services,2025-02-23,3905.0,0
INV-5217,Omega Inc,2024-08-11,4018.0,0
INV-5697,Omega Inc,2024-11-04,78.0,0
INV-1813,Delta Services,2025-02-12,281.0,0
INV-7124,Delta Services,2025-03-13,1295.0,0
INV-9840,Gamma Co,2025-04-18,642.0,0
INV-2067,Alpha Supplies,2024-10-18,346.0,0
INV-8157,Delta Services,2025-02-20,98.0,0
INV-9485,Gamma Co,2024-12-03,1331.0,0
INV-3042,Omega Inc,2024-09-29,69.0,0
INV-1903,Alpha Supplies,2024-08-17,5873.0,0
INV-2287,Alpha Supplies,2025-01-16,11432.0,0
INV-9400,Omega Inc,2025-02-26,1252.0,0
INV-6504,Gamma Co,2025-07-27,5983.0,0
INV-4948,Alpha Supplies,2025-07-15,463.0,0
INV-7279,Gamma Co,2024-12-29,951.0,0
INV-1927,Omega Inc,2025-03-20,1319.0,0
INV-5648,Beta Traders,2025-04-02,4622.0,0
INV-3597,Delta Services,2024-11-23,524.0,0
INV-1762,Delta Services,2025-06-09,340.0,0
INV-4092,Beta Traders,2024-11-10,1169.0,0
INV-7858,Omega Inc,2025-07-08,5429.0,0
INV-5354,Alpha Supplies,2025-03-14,209.0,0
INV-4247,Beta Traders,2024-08-26,209.0,0
INV-9397,Delta Services,2025-04-11,491.0,0
INV-7982,Beta Traders,2024-10-22,13555.0,0
INV-4084,Omega Inc,2024-08-26,281.0,0
INV-5458,Alpha Supplies,2025-04-14,1148.0,0
INV-5346,Delta Services,2025-04-29,8186.0,0
INV-2686,Beta Traders,2025-04-16,497.0,0
INV-8351,Gamma Co,2025-06-01,545.0,0
INV-4080,Beta Traders,2024-11-10,7487.0,0
INV-3404,Alpha Supplies,2025-02-26,104.0,0
INV-2133,Gamma Co,2024-09-14,559.0,0
INV-3884,Delta Services,2025-05-15,500.0,0
INV-4646,Gamma Co,2025-02-24,250.0,0
INV-8675,Beta Traders,2024-08-27,101.0,0
INV-3096,Beta Traders,2024-11-07,5279.0,0
INV-9211,Omega Inc,2024-12-15,1068.0,0
INV-5496,Gamma Co,2024-09-26,11156.0,0
INV-8115,Gamma Co,2024-12-23,7860.0,0
INV-1993,Alpha Supplies,2025-04-23,1496.0,0
INV-3995,Beta Traders,2024-10-20,540.0,0
INV-6859,Delta Services,2025-01-24,5800.0,0
INV-3801,Omega Inc,2025-04-10,337.0,0
INV-7870,Alpha Supplies,2025-06-08,115.0,0
INV-9263,Omega Inc,2025-04-13,93.0,0
INV-8427,Beta Traders,2025-02-01,547.0,0
INV-3027,Gamma Co,2024-11-04,497.0,0
INV-4269,Delta Services,2024-08-22,547.0,0
INV-2691,Beta Traders,2024-11-02,101.0,0
INV-8852,Gamma Co,2024-10-13,261.0,0
INV-9364,Omega Inc,2024-11-08,9984.0,0
INV-8078,Omega Inc,2024-11-18,4924.0,0
INV-8248,Alpha Supplies,2025-01-08,1219.0,0
INV-6937,Beta Traders,2025-04-16,1078.0,0
INV-8011,Delta Services,2025-03-05,496.0,0
INV-3351,Delta Services,2025-01-16,4602.0,0
INV-1216,Delta Services,2024-08-14,402.0,0
INV-7099,Gamma Co,2025-01-30,547.0,0
INV-4042,Gamma Co,2025-08-04,101.0,0
INV-3965,Gamma Co,2025-06-30,1305.0,0
INV-8700,Delta Services,2025-07-16,10146.0,0
INV-2912,Delta Services,2024-10-28,5123.0,0
INV-8798,Delta Services,2025-06-20,256.0,0
INV-3270,Gamma Co,2025-01-22,5212.0,0
INV-2470,Omega Inc,2025-06-26,302.0,0
INV-8970,Gamma Co,2025-07-02,456.0,0
INV-2761,Delta Services,2024-10-11,227.0,1
INV-2956,Beta Traders,2024-10-26,10433.0,0
INV-2541,Beta Traders,2025-05-03,80.0,0
INV-9540,Omega Inc,2024-12-05,1229.0,0
INV-2579,Gamma Co,2025-03-28,1159.0,0
INV-7340,Beta Traders,2025-01-12,7064.0,0
INV-2738,Delta Services,2025-08-05,1135.0,0
INV-3165,Alpha Supplies,2025-07-18,385.0,0
INV-7565,Gamma Co,2025-02-06,1143.0,0
INV-2809,Gamma Co,2025-06-26,192.0,0
INV-5884,Omega Inc,2024-09-02,103.0,0
INV-8925,Omega Inc,2025-05-21,5239.0,0
INV-2229,Beta Traders,2025-02-07,11030.0,0
INV-9387,Omega Inc,2025-01-03,104.0,0
INV-9686,Gamma Co,2025-04-28,469.0,0
INV-3858,Gamma Co,2024-11-19,5247.0,0
INV-1090,Omega Inc,2024-10-21,272.0,0
INV-1028,Omega Inc,2024-11-29,268.0,0
INV-3228,Alpha Supplies,2024-11-27,1500.0,1
INV-1788,Omega Inc,2024-09-13,256.0,0
INV-6494,Omega Inc,2025-01-10,5397.0,0
INV-7830,Omega Inc,2024-12-09,90.0,0
INV-2534,Gamma Co,2025-06-26,192.0,0
INV-1324,Beta Traders,2025-02-26,11326.0,0
INV-3760,Beta Traders,2024-11-23,4050.0,0
INV-1207,Delta Services,2025-02-26,272.0,0
INV-5076,Alpha Supplies,2025-05-02,8088.0,0
INV-6495,Beta Traders,2024-12-09,12196.0,0
INV-7590,Gamma Co,2025-02-24,318.0,1
INV-3902,Alpha Supplies,2025-04-05,8306.0,0
INV-4129,Delta Services,2024-11-29,506.0,0
INV-4016,Alpha Supplies,2025-04-14,5056.0,1
INV-3175,Gamma Co,2024-12-05,212.0,0
INV-7840,Alpha Supplies,2025-04-17,1410.0,0
INV-6249,Beta Traders,2024-09-01,92.0,0
INV-5629,Alpha Supplies,2024-10-15,8929.0,0
INV-1708,Omega Inc,2025-03-06,4441.0,0
INV-7620,Delta Services,2024-11-07,584.0,0
INV-2747,Delta Services,2024-08-18,88.0,0
INV-4020,Alpha Supplies,2024-10-10,3866.0,1
INV-5665,Gamma Co,2025-07-04,229.0,0
INV-7125,Delta Services,2025-05-25,72.0,0
INV-6860,Delta Services,2024-12-25,1081.0,0
INV-1432,Omega Inc,2025-06-04,10730.0,0
INV-8988,Beta Traders,2024-12-07,1180.0,1
INV-7463,Alpha Supplies,2024-12-09,499.0,0
INV-5191,Omega Inc,2025-01-27,6775.0,0
INV-2887,Gamma Co,2024-09-12,382.0,0
INV-9901,Beta Traders,2025-05-06,4482.0,0
INV-6154,Beta Traders,2025-06-27,96.0,0
INV-3763,Gamma Co,2025-01-09,9595.0,0
INV-9469,Omega Inc,2025-01-28,476.0,0
INV-2657,Omega Inc,2025-06-06,109.0,0
INV-5280,Gamma Co,2025-06-03,99.0,0
INV-6972,Omega Inc,2024-11-08,5805.0,0
INV-9061,Gamma Co,2025-05-01,5590.0,0
INV-4099,Beta Traders,2025-06-21,261.0,0
INV-1549,Delta Services,2025-05-22,1259.0,0
INV-5615,Gamma Co,2025-01-05,173.0,0
INV-6239,Gamma Co,2024-11-12,529.0,0
INV-6325,Omega Inc,2025-07-27,280.0,0
INV-4728,Delta Services,2025-06-29,254.0,0
INV-2563,Omega Inc,2024-12-25,6637.0,0
INV-6237,Gamma Co,2025-07-08,1376.0,0
INV-3265,Beta Traders,2024-08-15,1351.0,0
INV-2322,Gamma Co,2025-06-27,106.0,0
INV-4489,Omega Inc,2025-03-05,10915.0,0
INV-4344,Gamma Co,2025-06-21,105.0,0
INV-5656,Delta Services,2024-09-14,4155.0,0
INV-9141,Omega Inc,2024-09-07,297.0,0
INV-7176,Omega Inc,2025-08-06,215.0,0
INV-3514,Gamma Co,2025-03-22,7995.0,0
INV-6594,Beta Traders,2024-09-05,11864.0,1
INV-3112,Alpha Supplies,2025-07-06,7457.0,0
INV-6640,Beta Traders,2025-06-27,7385.0,0
INV-9788,Omega Inc,2025-02-10,204.0,0
INV-1823,Delta Services,2025-03-10,1005.0,0
INV-6316,Alpha Supplies,2025-08-03,5178.0,0
INV-3015,Omega Inc,2025-03-25,291.0,0
INV-7046,Alpha Supplies,2024-09-05,91.0,0
INV-5066,Omega Inc,2024-10-19,4672.0,0
INV-7216,Beta Traders,2025-04-07,466.0,0
INV-7848,Gamma Co,2025-01-14,238.0,0
INV-6754,Alpha Supplies,2024-09-07,1079.0,0
INV-6951,Omega Inc,2025-05-04,97.0,0
INV-2115,Alpha Supplies,2025-05-29,239.0,0
INV-8966,Omega Inc,2025-02-13,572.0,0
INV-2064,Delta Services,2025-06-03,121.0,0
INV-9455,Omega Inc,2025-02-25,4934.0,0
INV-9577,Omega Inc,2025-07-28,1213.0,0
INV-8969,Alpha Supplies,2024-11-14,9195.0,0
INV-5208,Gamma Co,2024-09-13,877.0,0
INV-5490,Gamma Co,2024-10-11,4529.0,0
INV-7836,Omega Inc,2025-01-08,95.0,0
INV-2749,Beta Traders,2024-08-11,5043.0,0
INV-3607,Delta Services,2025-02-12,382.0,0
INV-4798,Omega Inc,2025-01-17,91.0,0
